"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"chr2",152831191,152831535,345,"*","BG2_peak_2026",34,".",4.41821,6.82539,3.41001,181,"Promoter (<=1kb)",2,152780668,152831728,51061,2,"ENSMUSG00000007659.18","ENSMUST00000007803.11",193,"12048","Bcl2l1","BCL2-like 1"
"chr2",153426044,153426390,347,"*","BG2_peak_2027",55,".",5.28861,9.24149,5.59433,162,"Intron (ENSMUST00000035346.13/ENSMUSG00000061411.12, intron 5 of 10)",2,153413849,153414130,282,1,"ENSMUSG00000082283.1","ENSMUST00000119815.1",12195,NA,NA,NA
"chr2",153712834,153713440,607,"*","BG2_peak_2028",105,".",6.26841,14.5502,10.5272,400,"Intron (ENSMUST00000119996.1/ENSMUSG00000082079.1, intron 5 of 18)",2,153696652,153729905,33254,1,"ENSMUSG00000082079.1","ENSMUST00000119996.1",16182,NA,NA,NA
"chr2",154543594,154544239,646,"*","BG2_peak_2029",160,".",7.98757,20.3726,16.0318,340,"Distal Intergenic",2,154548888,154550003,1116,1,"ENSMUSG00000038523.10","ENSMUST00000045116.10",-4649,"75480","1700003F12Rik","RIKEN cDNA 1700003F12 gene"
"chr2",154790676,154791288,613,"*","BG2_peak_2030",194,".",8.9849,23.974,19.475,268,"Promoter (<=1kb)",2,154791096,154867245,76150,1,"ENSMUSG00000027593.15","ENSMUST00000109701.9",0,"19383","Raly","hnRNP-associated with lethal yellow"
"chr2",155357177,155357512,336,"*","BG2_peak_2031",22,".",4.00942,5.40223,2.22581,127,"Promoter (<=1kb)",2,155278243,155357430,79188,2,"ENSMUSG00000038383.16","ENSMUST00000077626.12",0,"228812","Pigu","phosphatidylinositol glycan anchor biosynthesis, class U"
"chr2",155517765,155518272,508,"*","BG2_peak_2032",98,".",6.79221,13.8428,9.86147,244,"Promoter (<=1kb)",2,155517948,155562746,44799,1,"ENSMUSG00000027605.18","ENSMUST00000029135.14",0,"60525","Acss2","acyl-CoA synthetase short-chain family member 2"
"chr2",156007746,156008132,387,"*","BG2_peak_2033",37,".",4.8113,7.18406,3.73629,181,"Promoter (<=1kb)",2,156008045,156018279,10235,1,"ENSMUSG00000005881.13","ENSMUST00000006035.12",0,"66366","Ergic3","ERGIC and golgi 3"
"chr2",156180182,156180596,415,"*","BG2_peak_2034",230,".",10.5985,27.705,23.0633,209,"Promoter (<=1kb)",2,156147239,156180238,33000,2,"ENSMUSG00000027620.16","ENSMUST00000109587.8",0,"170791","Rbm39","RNA binding motif protein 39"
"chr2",156196411,156197074,664,"*","BG2_peak_2035",30,".",4.29653,6.35249,3.01611,138,"Promoter (<=1kb)",2,156196642,156309952,113311,1,"ENSMUSG00000038116.16","ENSMUST00000037401.9",0,"228829","Phf20","PHD finger protein 20"
"chr2",157092114,157092471,358,"*","BG2_peak_2036",16,".",3.42894,4.68939,1.68333,168,"Intron (ENSMUST00000166140.7/ENSMUSG00000074628.9, intron 4 of 5)",2,157088453,157096482,8030,1,"ENSMUSG00000074628.9","ENSMUST00000099140.2",3661,"383766","Tldc2","TBC/LysM associated domain containing 2"
"chr2",157340235,157340679,445,"*","BG2_peak_2037",162,".",7.87112,20.6378,16.2839,227,"Promoter (2-3kb)",2,157329497,157337426,7930,2,"ENSMUSG00000027643.9","ENSMUST00000109536.7",-2809,"14601","Ghrh","growth hormone releasing hormone"
"chr2",157347583,157348030,448,"*","BG2_peak_2038",97,".",6.52045,13.7741,9.79843,162,"Promoter (<=1kb)",2,157329497,157346655,17159,2,"ENSMUSG00000027643.9","ENSMUST00000029172.1",-928,"14601","Ghrh","growth hormone releasing hormone"
"chr2",158767758,158768184,427,"*","BG2_peak_2039",115,".",6.60158,15.6609,11.5709,179,"Promoter (<=1kb)",2,158768093,158786637,18545,1,"ENSMUSG00000027654.2","ENSMUST00000029183.2",0,"71878","Fam83d","family with sequence similarity 83, member D"
"chr2",158794450,158794863,414,"*","BG2_peak_2040",70,".",6.2487,10.8644,7.08628,342,"Promoter (<=1kb)",2,158794807,158858214,63408,1,"ENSMUSG00000027655.14","ENSMUST00000029186.13",0,"71715","Dhx35","DEAH-box helicase 35"
"chr2",158833475,158833833,359,"*","BG2_peak_2041",42,".",4.62793,7.76777,4.25064,181,"Intron (ENSMUST00000029186.13/ENSMUSG00000027655.14, intron 12 of 20)",2,158794807,158858214,63408,1,"ENSMUSG00000027655.14","ENSMUST00000109478.8",38668,"71715","Dhx35","DEAH-box helicase 35"
"chr2",160645683,160646023,341,"*","BG2_peak_2042",146,".",8.54478,18.8786,14.6112,179,"Promoter (<=1kb)",2,160645888,160722764,76877,1,"ENSMUSG00000070544.6","ENSMUST00000109468.2",0,"21969","Top1","topoisomerase (DNA) I"
"chr2",161108882,161109382,501,"*","BG2_peak_2043",210,".",10.4182,25.5789,21.0148,320,"Promoter (<=1kb)",2,160946978,161109022,162045,2,"ENSMUSG00000057133.14","ENSMUST00000039782.13",0,"71389","Chd6","chromodomain helicase DNA binding protein 6"
"chr2",161117775,161118124,350,"*","BG2_peak_2044",23,".",4.16462,5.64491,2.37838,271,"Distal Intergenic",2,161109411,161114858,5448,1,"ENSMUSG00000109780.1","ENSMUST00000209874.1",8364,NA,NA,NA
"chr2",161253465,161253858,394,"*","BG2_peak_2045",21,".",3.93092,5.27924,2.11853,116,"Promoter (1-2kb)",2,161254456,161255457,1002,2,"ENSMUSG00000081099.2","ENSMUST00000121506.2",1599,"383769","Gm5270","glyceraldehyde-3-phosphate dehydrogenase pseudogene"
"chr2",162295807,162296183,377,"*","BG2_peak_2046",16,".",3.74816,4.78527,1.68333,107,"Intron (ENSMUST00000109443.7/ENSMUSG00000053141.16, intron 2 of 30)",2,162390813,162393945,3133,1,"ENSMUSG00000084919.1","ENSMUST00000151688.1",-94630,"77645","Ptprtos","protein tyrosine phosphatase receptor type T, opposite strand"
"chr2",162505117,162505512,396,"*","BG2_peak_2047",15,".",3.58462,4.53323,1.58247,120,"Intron (ENSMUST00000109443.7/ENSMUSG00000053141.16, intron 1 of 30)",2,162390813,162393945,3133,1,"ENSMUSG00000084919.1","ENSMUST00000151688.1",114304,"77645","Ptprtos","protein tyrosine phosphatase receptor type T, opposite strand"
"chr2",162629749,162630095,347,"*","BG2_peak_2048",16,".",3.74816,4.78527,1.68333,165,"Intron (ENSMUST00000109443.7/ENSMUSG00000053141.16, intron 1 of 30)",2,161526357,162661094,1134738,2,"ENSMUSG00000053141.16","ENSMUST00000109442.7",30999,"19281","Ptprt","protein tyrosine phosphatase receptor type T"
"chr2",162930935,162931273,339,"*","BG2_peak_2049",16,".",3.74816,4.78527,1.68333,108,"Promoter (<=1kb)",2,162931528,162937121,5594,1,"ENSMUSG00000016921.14","ENSMUST00000130411.6",-255,"67996","Srsf6","serine and arginine-rich splicing factor 6"
"chr2",163419514,163419858,345,"*","BG2_peak_2050",66,".",5.74525,10.3877,6.64687,162,"Promoter (<=1kb)",2,163405822,163419528,13707,2,"ENSMUSG00000035399.12","ENSMUST00000046908.9",0,"66680","Oser1","oxidative stress responsive serine rich 1"
"chr2",163722782,163723168,387,"*","BG2_peak_2051",23,".",3.79965,5.53089,2.33671,305,"Intron (ENSMUST00000164399.7/ENSMUSG00000035268.14, intron 2 of 2)",2,163726584,163750239,23656,2,"ENSMUSG00000017697.3","ENSMUST00000017841.3",27071,"11486","Ada","adenosine deaminase"
"chr2",163994853,163995253,401,"*","BG2_peak_2052",52,".",5.24593,8.83034,5.21555,158,"Promoter (<=1kb)",2,163994960,164018588,23629,1,"ENSMUSG00000018326.9","ENSMUST00000018470.9",0,"54401","Ywhab","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide"
"chr2",164769463,164769833,371,"*","BG2_peak_2053",66,".",5.55351,10.4169,6.67424,217,"Promoter (<=1kb)",2,164754264,164769666,15403,2,"ENSMUSG00000086453.7","ENSMUST00000146846.1",0,NA,NA,NA
"chr2",164804912,164805330,419,"*","BG2_peak_2054",132,".",7.75293,17.4368,13.2453,181,"Promoter (<=1kb)",2,164805098,164822130,17033,1,"ENSMUSG00000045822.4","ENSMUST00000052107.4",0,"67538","Zswim3","zinc finger SWIM-type containing 3"
"chr2",165288296,165288947,652,"*","BG2_peak_2055",72,".",5.52025,11.0917,7.29814,261,"Promoter (<=1kb)",2,165276554,165287869,11316,2,"ENSMUSG00000017664.16","ENSMUST00000109300.8",-427,"228875","Slc35c2","solute carrier family 35, member C2"
"chr2",165512800,165513307,508,"*","BG2_peak_2056",13,".",3.2695,4.22992,1.32669,115,"Intron (ENSMUST00000029196.4/ENSMUSG00000027661.4, intron 1 of 4)",2,165503787,165519917,16131,1,"ENSMUSG00000027661.4","ENSMUST00000029196.4",9013,"170441","Slc2a10","solute carrier family 2 (facilitated glucose transporter), member 10"
"chr2",166215787,166216125,339,"*","BG2_peak_2057",51,".",5.03971,8.80751,5.1944,162,"Distal Intergenic",2,166207230,166208627,1398,2,"ENSMUSG00000085046.1","ENSMUST00000129407.1",-7160,NA,NA,NA
"chr2",166353476,166353807,332,"*","BG2_peak_2058",13,".",3.30538,4.28766,1.37567,96,"Distal Intergenic",2,166381114,166398187,17074,2,"ENSMUSG00000087617.1","ENSMUST00000132465.1",44380,NA,NA,NA
"chr2",166905993,166906332,340,"*","BG2_peak_2059",35,".",4.65634,6.93526,3.51004,183,"Promoter (<=1kb)",2,166906059,166946389,40331,1,"ENSMUSG00000002718.14","ENSMUST00000002790.13",0,"110750","Cse1l","chromosome segregation 1 like"
"chr2",167349245,167349587,343,"*","BG2_peak_2060",145,".",7.96319,18.8169,14.553,155,"Promoter (<=1kb)",2,167298444,167349183,50740,2,"ENSMUSG00000017929.13","ENSMUST00000109221.8",-62,"56336","B4galt5","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5"
"chr2",168525013,168525358,346,"*","BG2_peak_2061",50,".",4.93646,8.62544,5.02641,156,"Intron (ENSMUST00000074618.9/ENSMUSG00000027544.16, intron 5 of 9)",2,168519098,168590191,71094,2,"ENSMUSG00000027544.16","ENSMUST00000029057.12",64833,"18019","Nfatc2","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2"
"chr2",168678862,168679342,481,"*","BG2_peak_2062",63,".",5.58848,10.1151,6.39352,306,"Intron (ENSMUST00000109175.8/ENSMUSG00000027546.15, intron 9 of 27)",2,168640696,168640759,64,2,"ENSMUSG00000105496.1","ENSMUST00000200215.1",-38103,"102466784","Mir7004","microRNA 7004"
"chr2",170287357,170287755,399,"*","BG2_peak_2063",63,".",5.79763,10.1105,6.38982,202,"Promoter (2-3kb)",2,170285035,170285880,846,1,"ENSMUSG00000084013.1","ENSMUST00000118388.1",2322,NA,NA,NA
"chr2",172345283,172345619,337,"*","BG2_peak_2064",243,".",10.0731,29.0619,24.3796,157,"Promoter (<=1kb)",2,172345565,172355749,10185,1,"ENSMUSG00000027495.4","ENSMUST00000028995.4",0,"67017","Fam210b","family with sequence similarity 210, member B"
"chr2",172885266,172885597,332,"*","BG2_peak_2065",15,".",3.56107,4.4969,1.55279,277,"Intron (ENSMUST00000009143.7/ENSMUSG00000008999.7, intron 3 of 6)",2,172864264,172864341,78,2,"ENSMUSG00000093160.1","ENSMUST00000175419.1",-20925,NA,NA,NA
"chr2",180119010,180119379,370,"*","BG2_peak_2066",106,".",6.34768,14.712,10.6796,159,"Promoter (<=1kb)",2,180119306,180162680,43375,1,"ENSMUSG00000039050.8","ENSMUST00000040668.8",0,"228983","Osbpl2","oxysterol binding protein-like 2"
"chr2",180257052,180257451,400,"*","BG2_peak_2067",118,".",6.96414,15.9383,11.8315,222,"Promoter (<=1kb)",2,180257377,180258445,1069,1,"ENSMUSG00000039001.12","ENSMUST00000059080.6",0,"66481","Rps21","ribosomal protein S21"
"chr2",180273509,180273944,436,"*","BG2_peak_2068",65,".",5.07814,10.235,6.50511,126,"Promoter (<=1kb)",2,180258540,180273496,14957,2,"ENSMUSG00000038990.14","ENSMUST00000108891.1",-13,"252966","Cables2","CDK5 and Abl enzyme substrate 2"
"chr2",180600517,180601066,550,"*","BG2_peak_2069",40,".",4.31729,7.50405,4.00832,284,"Promoter (2-3kb)",2,180598222,180622185,23964,1,"ENSMUSG00000027570.15","ENSMUST00000103059.1",2295,"12841","Col9a3","collagen, type IX, alpha 3"
"chr2",181496842,181497455,614,"*","BG2_peak_2070",25,".",4.10947,5.7957,2.51445,142,"Promoter (<=1kb)",2,181497165,181517966,20802,1,"ENSMUSG00000000827.18","ENSMUST00000149163.7",0,"66314","Tpd52l2","tumor protein D52-like 2"
"chr2",181727624,181728148,525,"*","BG2_peak_2071",49,".",5.29593,8.58327,4.98563,220,"Promoter (2-3kb)",2,181724042,181724942,901,2,"ENSMUSG00000082786.1","ENSMUST00000120868.1",-2682,NA,NA,NA
"chr2",181795689,181796099,411,"*","BG2_peak_2072",55,".",5.68892,9.2259,5.58073,179,"Exon (ENSMUST00000081125.10/ENSMUSG00000010505.15, exon 6 of 23)",2,181767322,181827768,60447,1,"ENSMUSG00000010505.15","ENSMUST00000108757.8",28367,"17932","Myt1","myelin transcription factor 1"
"chr3",5326774,5327326,553,"*","BG2_peak_2073",120,".",7.60237,16.2043,12.0811,251,"Intron (ENSMUST00000175866.7/ENSMUSG00000025255.18, intron 3 of 10)",3,5241672,5415857,174186,1,"ENSMUSG00000025255.18","ENSMUST00000176383.2",85102,"80892","Zfhx4","zinc finger homeodomain 4"
"chr3",5576151,5576545,395,"*","BG2_peak_2074",176,".",9.725,22.0428,17.6242,154,"Promoter (<=1kb)",3,5560500,5576239,15740,2,"ENSMUSG00000040374.13","ENSMUST00000059021.9",0,"19302","Pex2","peroxisomal biogenesis factor 2"
"chr3",5656719,5657258,540,"*","BG2_peak_2075",23,".",4.16462,5.64491,2.37838,103,"Distal Intergenic",3,5560500,5576239,15740,2,"ENSMUSG00000040374.13","ENSMUST00000059021.9",-80480,"19302","Pex2","peroxisomal biogenesis factor 2"
"chr3",5860360,5860819,460,"*","BG2_peak_2076",1595,".",20.5064,165.136,159.521,295,"Distal Intergenic",3,5881041,5881150,110,1,"ENSMUSG00000096384.1","ENSMUST00000179815.1",-20222,NA,NA,NA
"chr3",8824194,8824553,360,"*","BG2_peak_2077",62,".",5.89639,9.91382,6.20779,167,"Intron (ENSMUST00000042148.5/ENSMUSG00000040269.5, intron 2 of 2)",3,8881199,8881643,445,1,"ENSMUSG00000081594.1","ENSMUST00000120582.1",-56646,NA,NA,NA
"chr3",8923521,8923891,371,"*","BG2_peak_2078",125,".",7.8612,16.6668,12.5177,176,"Promoter (<=1kb)",3,8802146,8923918,121773,2,"ENSMUSG00000040269.5","ENSMUST00000042148.5",27,"66230","Mrps28","mitochondrial ribosomal protein S28"
"chr3",19187903,19188468,566,"*","BG2_peak_2079",44,".",4.74957,7.98013,4.44566,207,"Promoter (<=1kb)",3,19188110,19220817,32708,1,"ENSMUSG00000027601.13","ENSMUST00000130645.7",0,"67472","Mtfr1","mitochondrial fission regulator 1"
"chr3",20057671,20058016,346,"*","BG2_peak_2080",16,".",3.74816,4.78527,1.68333,107,"Promoter (<=1kb)",3,20057811,20118490,60680,1,"ENSMUSG00000002428.12","ENSMUST00000002502.11",0,"20585","Hltf","helicase-like transcription factor"
"chr3",22602625,22603032,408,"*","BG2_peak_2081",16,".",3.74816,4.78527,1.68333,165,"Distal Intergenic",3,22525238,22526007,770,1,"ENSMUSG00000103801.1","ENSMUST00000192825.1",77387,NA,NA,NA
"chr3",26331152,26331616,465,"*","BG2_peak_2082",28,".",4.32402,6.13765,2.82227,148,"Promoter (<=1kb)",3,26331150,26332378,1229,1,"ENSMUSG00000074664.3","ENSMUST00000099182.2",2,NA,NA,NA
"chr3",27447039,27447572,534,"*","BG2_peak_2083",16,".",3.73271,4.76147,1.68333,99,"Intron (ENSMUST00000195008.5/ENSMUSG00000039286.12, intron 23 of 26)",3,27371351,27378010,6660,1,"ENSMUSG00000051136.1","ENSMUST00000057186.1",75688,"208188","Ghsr","growth hormone secretagogue receptor"
"chr3",28176240,28176809,570,"*","BG2_peak_2084",30,".",4.32222,6.39439,3.05213,123,"Promoter (<=1kb)",3,28176553,28212209,35657,1,"ENSMUSG00000109716.1","ENSMUST00000209618.1",0,NA,NA,NA
"chr3",29380965,29381297,333,"*","BG2_peak_2085",23,".",4.16462,5.64491,2.37838,166,"Intron (ENSMUST00000119598.7/ENSMUSG00000063600.14, intron 5 of 14)",3,29416823,29416920,98,1,"ENSMUSG00000076120.1","ENSMUST00000102165.1",-35526,"791072","Mir551b","microRNA 551b"
"chr3",30570701,30571172,472,"*","BG2_peak_2086",57,".",5.80643,9.41673,5.75616,307,"Distal Intergenic",3,30552697,30564243,11547,2,"ENSMUSG00000102256.1","ENSMUST00000191792.1",-6458,NA,NA,NA
"chr3",30602227,30602651,425,"*","BG2_peak_2087",110,".",7.27183,15.1474,11.0882,242,"Promoter (<=1kb)",3,30602637,30618368,15732,1,"ENSMUSG00000037730.13","ENSMUST00000047502.8",0,"80732","Mynn","myoneurin"
"chr3",30995413,30995765,353,"*","BG2_peak_2088",70,".",6.20845,10.7976,7.02366,177,"Promoter (<=1kb)",3,30995747,31052959,57213,1,"ENSMUSG00000037643.14","ENSMUST00000108249.8",0,"18759","Prkci","protein kinase C, iota"
"chr3",31094569,31094999,431,"*","BG2_peak_2089",58,".",5.24499,9.50897,5.83286,127,"Promoter (<=1kb)",3,31095058,31122573,27516,1,"ENSMUSG00000027660.16","ENSMUST00000118470.7",-59,"20482","Skil","SKI-like"
"chr3",31344891,31345223,333,"*","BG2_peak_2090",16,".",3.73271,4.76147,1.68333,105,"Exon (ENSMUST00000193926.1/ENSMUSG00000103998.1, exon 2 of 2)",3,31341012,31345280,4269,1,"ENSMUSG00000103998.1","ENSMUST00000193926.1",3879,NA,NA,NA
"chr3",31874349,31874783,435,"*","BG2_peak_2091",15,".",3.58462,4.53323,1.58247,184,"Distal Intergenic",3,31902507,32199765,297259,1,"ENSMUSG00000037610.15","ENSMUST00000119310.7",-27724,"72413","Kcnmb2","potassium large conductance calcium-activated channel, subfamily M, beta member 2"
"chr3",32396857,32397233,377,"*","BG2_peak_2092",199,".",9.81577,24.4653,19.947,222,"Promoter (<=1kb)",3,32397671,32466107,68437,1,"ENSMUSG00000027665.13","ENSMUST00000108243.7",-438,"18706","Pik3ca","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
"chr3",32510202,32510605,404,"*","BG2_peak_2093",42,".",4.9802,7.75113,4.23528,179,"Promoter (<=1kb)",3,32510259,32520833,10575,1,"ENSMUSG00000027667.13","ENSMUST00000193287.5",0,"67778","Zfp639","zinc finger protein 639"
"chr3",32708391,32708876,486,"*","BG2_peak_2094",218,".",9.66044,26.4625,21.8629,178,"Promoter (<=1kb)",3,32708507,32726973,18467,1,"ENSMUSG00000027671.14","ENSMUST00000029214.13",0,"56456","Actl6a","actin-like 6A"
"chr3",32736525,32737077,553,"*","BG2_peak_2095",125,".",7.59931,16.6728,12.5232,375,"Promoter (<=1kb)",3,32736990,32751566,14577,1,"ENSMUSG00000027673.12","ENSMUST00000127477.7",0,"66046","Ndufb5","NADH:ubiquinone oxidoreductase subunit B5"
"chr3",33459608,33459964,357,"*","BG2_peak_2096",31,".",4.58108,6.54489,3.15402,180,"Distal Intergenic",3,33393382,33394847,1466,2,"ENSMUSG00000104203.1","ENSMUST00000191914.1",-64761,NA,NA,NA
"chr3",34441612,34441975,364,"*","BG2_peak_2097",38,".",4.73908,7.35679,3.8929,235,"Intron (ENSMUST00000196058.4/ENSMUSG00000105265.4, intron 2 of 4)",3,34427373,34435097,7725,2,"ENSMUSG00000092242.1","ENSMUST00000174440.1",-6515,NA,NA,NA
"chr3",34664180,34664548,369,"*","BG2_peak_2098",25,".",4.10947,5.7957,2.51445,284,"Promoter (<=1kb)",3,34663659,34664289,631,2,"ENSMUSG00000105284.1","ENSMUST00000196779.1",0,NA,NA,NA
"chr3",35141623,35142025,403,"*","BG2_peak_2099",39,".",4.99754,7.48185,3.98901,307,"Distal Intergenic",3,35256462,35276131,19670,2,"ENSMUSG00000105651.1","ENSMUST00000198307.1",134106,"76398","1700017M07Rik","RIKEN cDNA 1700017M07 gene"
"chr3",35341010,35341656,647,"*","BG2_peak_2100",241,".",9.44003,28.8748,24.1978,307,"Distal Intergenic",3,35325614,35325705,92,1,"ENSMUSG00000093499.1","ENSMUST00000177270.1",15396,NA,NA,NA
"chr3",36748145,36748498,354,"*","BG2_peak_2101",16,".",3.74816,4.78527,1.68333,117,"Distal Intergenic",3,36694802,36695053,252,2,"ENSMUSG00000082548.1","ENSMUST00000118656.1",-53092,NA,NA,NA
"chr3",36862848,36863233,386,"*","BG2_peak_2102",48,".",5.41401,8.45294,4.86539,258,"Promoter (<=1kb)",3,36863106,37053033,189928,1,"ENSMUSG00000037270.17","ENSMUST00000057272.14",0,"229227","Bltp1","bridge-like lipid transfer protein family member 1"
"chr3",37419657,37420190,534,"*","BG2_peak_2103",169,".",7.95732,21.3239,16.9401,169,"Promoter (<=1kb)",3,37419896,37579096,159201,1,"ENSMUSG00000027722.14","ENSMUST00000108112.9",0,"57815","Afg2a","AFG2 AAA ATPase homolog A"
"chr3",37769239,37769687,449,"*","BG2_peak_2104",34,".",4.44328,6.86723,3.44805,154,"Distal Intergenic",3,37761037,37767297,6261,1,"ENSMUSG00000106441.1","ENSMUST00000196670.1",8202,NA,NA,NA
"chr3",37845436,37845843,408,"*","BG2_peak_2105",24,".",4.08414,5.75516,2.47744,240,"Distal Intergenic",3,37841798,37843065,1268,1,"ENSMUSG00000105252.1","ENSMUST00000196718.1",3638,NA,NA,NA
"chr3",40745110,40745515,406,"*","BG2_peak_2106",101,".",6.9796,14.1778,10.1773,182,"Promoter (<=1kb)",3,40745430,40796103,50674,1,"ENSMUSG00000025757.12","ENSMUST00000204702.2",0,"18415","Hspa4l","heat shock protein 4 like"
"chr3",40846590,40846934,345,"*","BG2_peak_2107",145,".",8.80234,18.8193,14.5548,179,"Promoter (<=1kb)",3,40818103,40846885,28783,2,"ENSMUSG00000025759.11","ENSMUST00000026859.10",0,"72175","Mfsd8","major facilitator superfamily domain containing 8"
"chr3",48078228,48078749,522,"*","BG2_peak_2108",16,".",3.74816,4.78527,1.68333,121,"Promoter (<=1kb)",3,48078341,48078449,109,1,"ENSMUSG00000104110.1","ENSMUST00000192186.1",0,NA,NA,NA
"chr3",50421732,50422153,422,"*","BG2_peak_2109",56,".",5.50146,9.25943,5.61043,263,"Intron (ENSMUST00000194462.5/ENSMUSG00000027737.10, intron 5 of 11)",3,50400282,50404283,4002,2,"ENSMUSG00000103907.1","ENSMUST00000193524.1",-17449,NA,NA,NA
"chr3",51156912,51157319,408,"*","BG2_peak_2110",18,".",3.73588,4.97258,1.84847,388,"Distal Intergenic",3,51103660,51105170,1511,1,"ENSMUSG00000103464.1","ENSMUST00000194318.1",53252,NA,NA,NA
"chr3",53463365,53463749,385,"*","BG2_peak_2111",67,".",6.01472,10.4749,6.72856,271,"Promoter (<=1kb)",3,53463666,53481755,18090,1,"ENSMUSG00000049504.12","ENSMUST00000058577.4",0,"212127","Proser1","proline and serine rich 1"
"chr3",54746543,54746886,344,"*","BG2_peak_2112",22,".",4.03629,5.44428,2.26282,10,"Exon (ENSMUST00000044567.3/ENSMUSG00000036632.9, exon 8 of 10)",3,54755582,54801257,45676,1,"ENSMUSG00000027796.2","ENSMUST00000029371.2",-8696,"55994","Smad9","SMAD family member 9"
"chr3",57735695,57736130,436,"*","BG2_peak_2113",44,".",4.9248,7.96774,4.43441,250,"Promoter (<=1kb)",3,57736062,57835231,99170,1,"ENSMUSG00000036503.13","ENSMUST00000041826.13",0,"24017","Rnf13","ring finger protein 13"
"chr3",58550291,58550709,419,"*","BG2_peak_2114",16,".",3.74816,4.78527,1.68333,115,"Intron (ENSMUST00000029387.14/ENSMUSG00000027810.14, intron 10 of 13)",3,58526930,58528121,1192,1,"ENSMUSG00000106553.1","ENSMUST00000199552.1",23361,NA,NA,NA
"chr3",58850768,58851324,557,"*","BG2_peak_2115",23,".",4.16462,5.64491,2.37838,81,"Intron (ENSMUST00000055636.12/ENSMUSG00000043850.15, intron 3 of 3)",3,58844028,58885212,41185,2,"ENSMUSG00000043850.15","ENSMUST00000055636.12",33888,"229320","Clrn1","clarin 1"
"chr3",61828013,61828534,522,"*","BG2_peak_2116",16,".",3.74816,4.78527,1.68333,254,"Distal Intergenic",3,62067540,62069794,2255,2,"ENSMUSG00000104489.1","ENSMUST00000193786.1",241260,NA,NA,NA
"chr3",62455927,62456356,430,"*","BG2_peak_2117",54,".",5.37066,9.04042,5.41056,159,"Intron (ENSMUST00000079300.12/ENSMUSG00000036885.14, intron 11 of 13)",3,62468013,62507004,38992,2,"ENSMUSG00000027770.5","ENSMUST00000029336.5",50648,"72162","Dhx36","DEAH-box helicase 36"
"chr3",62895599,62896254,656,"*","BG2_peak_2118",22,".",4.00942,5.40223,2.22581,460,"Distal Intergenic",3,62923807,62924233,427,2,"ENSMUSG00000063001.10","ENSMUST00000077976.8",27979,"676984","Gm9701","predicted gene 9701"
"chr3",64835300,64835713,414,"*","BG2_peak_2119",16,".",3.74816,4.78527,1.68333,120,"Intron (ENSMUST00000177146.1/ENSMUSG00000097538.1, intron 1 of 8)",3,64632863,64844743,211881,2,"ENSMUSG00000097538.1","ENSMUST00000177146.1",9030,"319210","Vmn2r-ps11","vomeronasal 2, receptor, pseudogene 11"
"chr3",65441763,65442109,347,"*","BG2_peak_2120",56,".",5.53517,9.31566,5.66293,164,"Distal Intergenic",3,65393337,65395184,1848,1,"ENSMUSG00000048916.7","ENSMUST00000131852.1",48426,NA,NA,NA
"chr3",65455848,65456218,371,"*","BG2_peak_2121",80,".",6.36908,11.8481,8.0019,169,"Distal Intergenic",3,65494087,65495035,949,2,"ENSMUSG00000103513.1","ENSMUST00000193896.1",38817,NA,NA,NA
"chr3",65694711,65695078,368,"*","BG2_peak_2122",16,".",3.74816,4.78527,1.68333,100,"Distal Intergenic",3,65678386,65680882,2497,1,"ENSMUSG00000104037.1","ENSMUST00000193471.1",16325,NA,NA,NA
"chr3",65974487,65974983,497,"*","BG2_peak_2123",141,".",7.98087,18.3526,14.1132,218,"Distal Intergenic",3,65969914,65971922,2009,1,"ENSMUSG00000102652.1","ENSMUST00000193314.1",4573,NA,NA,NA
"chr3",69316497,69316889,393,"*","BG2_peak_2124",22,".",3.91521,5.48376,2.29838,334,"Promoter (<=1kb)",3,69316861,69560802,243942,1,"ENSMUSG00000027784.10","ENSMUST00000029355.8",0,"242083","Ppm1l","protein phosphatase 1 (formerly 2C)-like"
"chr3",69721712,69722241,530,"*","BG2_peak_2125",13,".",3.42604,4.28827,1.37567,404,"Promoter (<=1kb)",3,69721985,69756373,34389,1,"ENSMUSG00000027787.14","ENSMUST00000029358.14",0,"97112","Nmd3","NMD3 ribosome export adaptor"
"chr3",74786109,74786670,562,"*","BG2_peak_2126",23,".",4.16462,5.64491,2.37838,120,"Distal Intergenic",3,74814718,74815342,625,1,"ENSMUSG00000102809.1","ENSMUST00000195228.1",-28048,"108168917","Gm8643","40S ribosomal protein S8 pseudogene"
"chr3",75556842,75557439,598,"*","BG2_peak_2127",152,".",8.06078,19.5065,15.2054,226,"Promoter (<=1kb)",3,75516490,75556856,40367,2,"ENSMUSG00000027835.11","ENSMUST00000161137.7",0,"56426","Pdcd10","programmed cell death 10"
