chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation	gene	fold_change
chr14	30712849	30715349	1.5285133916075042	12.073726564851004	6.801119978229254	2.370309104385967	0.7752556348806731	Sfmbt1	5.17051901257259
chr19	5566074	5568574	3.74083540577626	23.50717975126294	13.6240075785196	2.369991259637877	0.7254232732757521	Ap5b1	5.169380004503691
chrX	101272030	101274530	3.82128347901876	0.7317410039303639	2.276512241474562	-2.368840346141372	0.6785692645973235	Med12	0.1936011803857263
chr16	34573032	34575532	7.662678976348146	43.72152498483924	25.69210198059369	2.368084224653245	0.7017496278764546	Kalrn	5.1625513431749175
chr11	100355628	100358128	4.303971918473762	26.3426761414931	15.323324029983432	2.366009410090997	0.7191228280461797	Hap1	5.155132146582153
chr19	8987284	8989784	0.4022403662125011	6.219798533408093	3.311019449810297	2.3642249083147155	0.8785146471321552	Ahnak	5.148759590275534
chr8	72570103	72572603	6.677190079127518	38.4164027063441	22.54679639273581	2.3601458431884663	0.703851936975011	Tmem38a	5.134222586660719
chr7	128237531	128240031	3.78105944239751	0.7317410039303639	2.256400223163937	-2.3536136481435777	0.6757042494419219	Armc5	0.1956553346631986
chr11	3647494	3649994	4.102851735367511	25.062129384614963	14.582490559991236	2.3525793333415947	0.718645335754637	Morc2a	5.107365594022681
chr19	3321301	3323801	3.8816195339506354	23.781582627736825	13.831601080843727	2.3438365622009005	0.7193658556762068	Cpt1a	5.076508411887929
chr17	28799090	28801590	4.002291643814386	24.3303883806846	14.166340012249492	2.3402081203348355	0.717478781368113	Brpf3	5.0637568107423405
chr7	99827917	99830417	0.6435845859400018	7.317410039303638	3.98049731262182	2.3392886514463678	0.838315533112094	Neu3	5.060530568645321
chr3	52266336	52268836	5.711813200217516	32.92834517686637	19.320079188541943	2.3377165965786824	0.7043587065830977	Foxo1	5.0550192868548285
chr6	38661069	38663569	1.086048988773753	9.51263305109473	5.299341019934241	2.333279116167041	0.7950596150184671	Clec2l	5.0394948094073255
chr11	107131627	107134127	1.488289354986254	11.52492081190323	6.506605083444742	2.33157531549394	0.7712648399742251	Bptf	5.033546756451252
chr3	94412419	94414919	4.143075771988761	24.87919413363237	14.511134952810568	2.331089379240557	0.714489887561392	1700040D17Rik	5.031851615832839
chr18	34006706	34009206	1.3273932085012536	10.701712182481572	6.014552695491413	2.329932761971795	0.7793030877431193	Epb41l4a	5.027819166842461
chr19	6304456	6306956	3.298371002942509	20.580215735541483	11.939293369241996	2.3278473715953965	0.7237381726928857	Cdc42bpg	5.020556792507778
chr16	28444727	28447227	2.574338343760007	16.921510715889664	9.747924529824836	2.3259441460684323	0.7359090813758827	Fgf12	5.013937963421007
chr11	59163239	59165739	2.855906600108758	18.293525098259096	10.574715849183926	2.322974749307097	0.7299306533773998	Iba57	5.003628743941805
chr9	40267216	40269716	2.091649904305006	14.451884827624689	8.271767365964847	2.3213339653146563	0.7471338576431268	Scn3b	4.997941327738474
chr11	114066546	114069046	4.163187790299387	24.78772650814108	14.475457149220231	2.320350611744894	0.7123968005028671	Sdk2	4.994535847909917
chr19	50678146	50680646	6.395621822778767	35.85530919258783	21.1254655076833	2.31712910264477	0.6972553423519738	Gm26629	4.983395592115355
chr2	30235715	30238215	2.373218160653757	15.732431584502825	9.052824872578292	2.310449583596021	0.7378477774553643	Lrrc8a	4.9603763491122495
chr17	46327852	46330352	3.298371002942509	20.3058128590676	11.802091931005055	2.309385178447124	0.7205265793365478	Abcc10	4.956717985600222
chr17	46545888	46548388	1.91064173950938	13.35427332172914	7.63245753061926	2.3020711173184685	0.7496688672233778	Cul9	4.931652400528245
chr10	80741711	80744211	4.183299808610012	24.51332363166719	14.348311720138602	2.299308103135157	0.708446548262641	Ap3d1	4.92221645934639
chr19	8835467	8837967	2.473778252206882	16.098302086468006	9.286040169337443	2.299275500195651	0.7336024605649122	Bscl2	4.922105225227171
chr6	115132902	115135402	1.7698576113350049	12.622532317798775	7.196194964566891	2.298111194135529	0.7540564673345358	Syn2	4.918134514226183
chr11	35980027	35982527	1.810081647956255	12.805467568781369	7.3077746083688115	2.2965557962900114	0.7523074061584546	Wwc1	4.912835034107264
chr17	80288212	80290712	4.585540174822513	26.3426761414931	15.464108158157806	2.291385737530763	0.7034720574944056	Morn2	4.8952608495671495
chr9	123851399	123853899	8.587831818636898	45.916747996630335	27.252289907633617	2.290826509552421	0.6848766893445027	Fyco1	4.893363680559479
chr2	113216596	113219096	1.2268331169481284	9.878503553059913	5.552668335004021	2.288414764091992	0.7790552140105015	Ryr3	4.885190304682053
chr5	36397639	36400139	1.045824952152503	8.963827298146958	5.00482612514973	2.284017307336651	0.7910367061710432	Sorcs2	4.870322501279288
chr7	28961840	28964340	1.6491855014712544	11.890791313868412	6.769988407669834	2.2827200548075446	0.7563975885685617	Actn4	4.865945139254827
chr15	53345659	53348159	4.585540174822513	26.15974089051051	15.37264053266651	2.281701001151455	0.7017077082445046	Ext1	4.862509272234093
chr11	55032945	55035445	1.6894095380925045	12.073726564851004	6.8815680514717545	2.281309060971802	0.7545022405567592	Anxa6	4.861188442918849
chr16	4213497	4215997	1.7296335747137548	12.256661815833596	6.993147695273676	2.2799383312596437	0.7526673752532456	Crebbp	4.856571936481904
chr17	73802841	73805341	4.223523845231261	24.3303883806846	14.27695611295793	2.2777738995900263	0.704171966922421	Ehd3	4.8492912315906445
chr4	135494538	135497038	1.2067210986375032	9.69556830207732	5.451144700357411	2.277036933179043	0.7786297805379514	Nipal3	4.846814719214443
chr13	18946351	18948851	0.3016802746593758	5.305122278495138	2.8034012765772567	2.276149219844771	0.8923877658257671	Amph	4.843833313941139
chr18	37969274	37971774	3.0972508198362583	18.84233085120687	10.969790835521565	2.275853389529051	0.7176563467548561	Fchsd1	4.8428401686181966
chr11	105587986	105590486	2.4938902705175066	15.915366835485417	9.20462855300146	2.275428259862027	0.7290612808374224	Tanc2	4.841413303165915
chr11	106034872	106037372	4.766548339618138	26.891481894440872	15.829015117029506	2.274044653851364	0.6988727154293959	Dcaf7	4.836772407302469
chr2	164484106	164486606	2.0112018310625053	13.537208572711732	7.774205201887119	2.271338954722788	0.7412980775739874	Dbndd2	4.82770979439205
chr7	127588095	127590595	4.344195955095012	24.69625888264978	14.520227418872397	2.2655135197434544	0.7008176366818661	Ccdc189	4.808255366862373
chr4	114908373	114910873	3.941955588882511	22.68397112184128	13.312963355361896	2.26075704878794	0.7039009660238523	Foxd2	4.792428967820162
chr18	64338364	64340864	2.574338343760007	16.098302086468006	9.336320215114007	2.258104957993232	0.7242662757439953	Onecut2	4.783627189719689
chr11	11112223	11114723	5.068228614277514	27.98909340033642	16.528661007306965	2.256162871746416	0.693367259934912	Vwc2	4.7771920346128685
chr7	45333280	45335780	1.1664970620162531	9.32969780011214	5.248097431064196	2.2533618628504963	0.7777295339237417	Trpm4	4.7679260596360065
chr15	100599484	100601984	1.6290734831606295	11.52492081190323	6.57699714753193	2.252175110828232	0.7523074061584545	Pou6f1	4.764005605825051
chr13	80960888	80963388	0.4022403662125011	5.67099278046032	3.0366165733364108	2.2501678086491586	0.8675366624339572	9330111N05Rik	4.757381787887692
chr4	49845244	49847744	2.212322014168756	14.268949576642097	8.240635795405426	2.248912389811169	0.7315350333281034	Grin3a	4.753243762391985
chr8	124721483	124723983	8.648167873568774	44.81913649073479	26.733652182151783	2.24762335502874	0.6765063069331559	Ttc13	4.74899867945464
chr19	10304377	10306877	2.2927700874112564	14.634820078607277	8.463795083009266	2.2473889305956223	0.72910850689026	Dagla	4.74822707433522
chr11	4159793	4162293	2.3329941240325063	14.817755329589868	8.575374726811187	2.2466542048323594	0.7279426032849241	Ccdc157	4.745809545698316
chrX	7318858	7321358	1.0257129338418778	8.597956796181775	4.811834865011826	2.244297576369274	0.7868353834625293	Clcn5	4.738063639638571
chr11	79337693	79340193	1.5285133916075042	10.976115058955456	6.25231422528148	2.243798662625349	0.7555283793276256	Nf1	4.736425402651964
chr8	70280827	70283327	1.7698576113350049	0.3658705019651819	1.0678640566500934	-2.24345422684695	0.6573810124175136	Homer3	0.21118009641414826
chr9	105640978	105643478	3.4994911860487594	0.7317410039303639	2.1156160949895617	-2.242274451046296	0.6541239189551664	Pik3r4	0.211352861314768
chr9	103109787	103112287	2.2927700874112564	14.543352453115984	8.418061270263621	2.23892401699988	0.7276368021327724	Rab6b	4.720448753024242
chr3	51560379	51562879	4.183299808610012	23.415712125771645	13.799505967190829	2.2358671086910165	0.6968514801503717	Setd7	4.710457242935195
chr5	53213427	53215927	0.9251528422887524	8.049151043234003	4.487151942761378	2.232809461194854	0.7938218152426956	Sel1l3	4.700484472950085
chr16	4592713	4595213	5.792261273460015	30.916057416057875	18.354159344758944	2.2323185864731707	0.6844169670394628	Glis2	4.698885412545335
chr19	58455409	58457909	4.706212284686263	25.79387038854533	15.250041336615796	2.2312976695621485	0.691396752257549	Gfra1	4.695561442824679
chr2	31141508	31144008	5.8123732917706405	30.916057416057875	18.364215353914258	2.2280530503314884	0.6834946018789876	Fnbp1	4.685012997542652
chr4	150047013	150049513	3.8615075156400094	21.58635961594573	12.723933565792873	2.2159761045120283	0.6965162152354114	Gm13067	4.645957975644984
chr2	165325979	165328479	6.737526134059394	34.94063293767488	20.839079535867132	2.2156715336040658	0.6766879207662164	Elmo2	4.644977259523529
chr17	45549177	45551677	1.106161007084378	8.780892047164366	4.943526527124372	2.215350320860746	0.7762405034108664	Tmem151b	4.643943181107673
chr16	22439219	22441719	11.664970620162531	57.80753931049875	34.73625496533064	2.215157394604463	0.6641845635977444	Etv5	4.643322205333632
chr8	72420974	72423474	0.8849288056675024	0.1829352509825909	0.5339320283250466	-2.2136561554667895	0.6573810124175138	Eps15l1	0.2155872620936432
chr11	98149903	98152403	1.3072811901906285	9.69556830207732	5.501424746133974	2.212747398965523	0.7623740666253235	Fbxl20	4.635572095654995
chr9	65139154	65141654	4.464868064958762	24.3303883806846	14.39762822282168	2.2126106261776357	0.6898886402774661	Igdcc3	4.6351326472281
chr3	122984010	122986510	4.786660357928763	25.79387038854533	15.290265373237046	2.211100120078234	0.6869472019558941	Usp53	4.630282188902433
chr16	17206135	17208635	1.7296335747137548	0.3658705019651819	1.0477520383394685	-2.2104758547075636	0.6508043042845975	Rimbp3	0.2160630304154879
chr10	7955730	7958230	0.6033605493187516	6.402733784390684	3.503047166854718	2.206959265335625	0.8277612259898598	Tab2	4.617011306368998
chr11	120783707	120786207	0.6838086225612519	6.768604286355866	3.726206454458559	2.2059272515273265	0.8164866517948711	Rfng	4.613709766219746
chr3	96694384	96696884	2.2927700874112564	14.1774819511508	8.235126019281028	2.2045587709487315	0.7215865207110179	Pias3	4.609335467780317
chr3	122293220	122295720	3.9821796255037607	21.952230117910915	12.967204871707338	2.2037853957032385	0.6929037780383704	Gm17494	4.6068652363352225
chr1	189726268	189728768	4.243635863541886	0.9146762549129548	2.5791560592274205	-2.2016762885756513	0.6453583133752117	Ptpn14	0.21738491130338605
chr3	89772740	89775240	3.197810911389384	18.293525098259096	10.74566800482424	2.200407673037205	0.7024092955455413	4632404H12Rik	4.596091988305724
chr3	148987152	148989652	5.65147714528564	29.544043033688443	17.597760089487043	2.1991443686566954	0.6788524723290295	Adgrl2	4.5920691549450945
chr16	20610268	20612768	1.5687374282287545	10.793179807972868	6.180958618100811	2.1988214330451124	0.7461983609411752	Alg3	4.591041372455391
chr13	48259427	48261927	6.254837694604392	32.2880717984273	19.271454746515847	2.1979900614618693	0.675435104569092	Id4	4.588396487930321
chr9	110407713	110410213	4.203411826920636	22.86690637282387	13.535159099872253	2.197481776634516	0.6894449636014763	Ptpn23	4.586780206276356
chr6	38354103	38356603	3.338595039563759	18.84233085120687	11.090462945385315	2.1932816693391075	0.6989670263536716	Zc3hav1	4.573446166388923
chr7	80991681	80994181	3.62016329591251	20.122877608085005	11.871520451998755	2.1927906405204878	0.6950547901130055	Zfp592	4.571889834883663
chr5	134746823	134749323	4.223523845231261	22.86690637282387	13.545215109027566	2.1919162785869224	0.6881907144895482	Eln	4.56911982791326
chr10	126976717	126979217	10.438137503214405	51.22187027512547	30.830003889169937	2.190801973213913	0.661429251169146	Ctdsp2	4.565592104523117
chr17	25433283	25435783	5.269348797383764	27.623222898371235	16.4462858478775	2.1907986228594565	0.6796025044120336	Cacna1h	4.565581501912267
chr19	6416731	6419231	5.872709346702516	30.3672516631101	18.11998050490631	2.190308275771569	0.6758986939796996	Nrxn2	4.564030003416325
chr4	33922593	33925093	2.312882105721881	14.086014325659503	8.199448215690692	2.187052932214865	0.7179222253887907	Cnr1	4.553743189231977
chr7	143050739	143053239	2.755346508555633	16.098302086468006	9.42682429751182	2.186835130691959	0.7077121179310728	R74862	4.5530557692915234
chr10	81495892	81498392	7.521894848173771	37.68466170241374	22.60327827529376	2.182515502230689	0.6672210660523749	Ncln	4.539443679090198
chr4	106908701	106911201	4.263747881852511	22.86690637282387	13.56532712733819	2.1808492815188307	0.6856877949327309	Ssbp3	4.534203937674957
chr1	75544266	75546766	2.534114307138757	15.00069058057246	8.767402443855609	2.178713564160471	0.7109617901805431	Slc4a3	4.527496620087178
chr5	102069421	102071921	2.473778252206882	14.726287704098572	8.600032978152727	2.17860058507088	0.7123524690555029	Wdfy3	4.527142080559607
chr8	69806679	69809179	2.3329941240325063	14.086014325659503	8.209504224846004	2.178321021883605	0.7158179032332164	Atp13a1	4.526264903043785
chr5	142958343	142960843	1.086048988773753	8.415021545199185	4.750535266986469	2.1741913577803915	0.7713838698722693	Fscn1	4.51332715380459
chr13	51793247	51795747	0.9653768789100026	4.390446023582183	2.677911451246093	2.173618081756254	0.639503808663729	Sema4d	4.511534073372483
chr8	122550829	122553329	2.936354673351258	16.738575464907072	9.837465069129165	2.1719580341843017	0.7015130775339881	Piezo1	4.506345829301287
chr10	128922388	128924888	6.978870353786894	34.94063293767488	20.959751645730886	2.171359406198256	0.6670346828652255	Rdh5	4.50447636620852
chr4	141060050	141062550	11.886202821579408	56.89286305558579	34.3895329385826	2.1675582986596758	0.6543656803130369	Crocc	4.492623921659657
chr7	5061549	5064049	2.9765787099725083	16.83004309039837	9.903310900185438	2.1647105574244763	0.6994360027698644	Gm45133	4.4837646607331045
chr15	86033277	86035777	2.936354673351258	16.647107839415778	9.791731256383516	2.164499640208129	0.7001189476644428	Celsr1	4.483109197167876
chr8	17535086	17537586	1.508401373296879	10.244374055025094	5.876387714160987	2.1643632326272018	0.7433114616209009	Csmd1	4.482685336855092
chr3	51559152	51561652	3.901731552261261	20.946086237506663	12.423908894883962	2.1626002982166805	0.6859497614419924	Setd7	4.477210961784009
chr10	8518325	8520825	3.760947424086885	20.3058128590676	12.033380141577243	2.1619264920667334	0.6874571084900564	Ust	4.475120382820421
chr16	20514982	20517482	3.6000512776018847	19.57407185513724	11.58706156636956	2.1611055003880377	0.6893042073712009	Dvl3	4.472574459183634
chr5	136170213	136172713	7.56211888479502	0.9146762549129548	4.238397569853987	-2.160867394322733	0.7841929078530344	Orai2	0.22362177875305136
chr12	113012508	113015008	5.65147714528564	28.720834404266785	17.186155774776214	2.159727947891233	0.6711610659563435	Pacs2	4.468305874783316
chr7	29301951	29304451	1.890529721198755	11.890791313868412	6.890660517533584	2.156935015948504	0.7256388242624607	Dpf1	4.459663991457723
chr6	120038172	120040672	5.752037236838766	29.086704906231965	17.419371071535366	2.15573134596061	0.6697907626390684	Wnk1	4.455944754285485
chr7	141473240	141475740	3.0972508198362583	17.19591359236355	10.146582206099904	2.150886371232218	0.6947493493942957	Tspan4	4.441005540659267
chr19	10387090	10389590	5.128564669209389	26.15974089051051	15.64415277985995	2.1478485815620227	0.6721737034036239	Syt7	4.431664240562584
chr7	127774670	127777170	5.0481165959668886	0.3658705019651819	2.706993548966035	-2.1466652438408915	0.8648424921053358	Setd1a	0.22583402292144897
chr14	19749257	19751757	3.941955588882511	20.85461861201537	12.39828710044894	2.144784250681323	0.682056435945916	Nid2	4.422261232209332
chr4	22487866	22490366	20.41369858528443	93.66284850308658	57.0382735441855	2.144264334624591	0.6421052511438541	Pou3f2	4.4206678321389665
chr4	95051722	95054222	8.929736129917524	42.80684872992629	25.868292429921905	2.1413291517281547	0.6547999388011989	Jun	4.411683065569048
chr6	38636742	38639242	0.8044807324250022	6.951539537338457	3.8780101348817295	2.1396504760881765	0.7925532155811302	Klrg2	4.406552751966797
chr16	18346182	18348682	3.258146966321259	0.7317410039303639	1.9949439851258115	-2.1394854324838293	0.6332022305457281	Arvcf	0.2269607247085628
chr14	63543453	63545953	1.488289354986254	9.878503553059913	5.683396454023083	2.128253946509859	0.7381338136401263	Mtmr9	4.371880437160818
chr10	127288518	127291018	11.644858601851906	54.24030191633822	32.94258025909506	2.1271703001850617	0.6465104278333845	Mbd6	4.36859783534851
chr12	24972932	24975432	2.4536662338962567	14.086014325659503	8.26984027977788	2.127011129938664	0.7032994409945049	Kidins220	4.368115881493331
chr11	4635747	4638247	1.87041770288813	11.52492081190323	6.69766925739568	2.12546888396834	0.7207360305493165	Ascc2	4.363448845546427
chr9	90161069	90163569	0.6838086225612519	6.311266158899389	3.4975373907303204	2.1183930978786014	0.8044885454624215	Adamts7	4.342100438812443
chr18	36196880	36199380	6.315173749536267	30.733122165075283	18.52414795730577	2.1170254357377667	0.659084252399009	Nrg2	4.3379861164728934
chr9	56927871	56930371	3.4994911860487594	18.476460349241687	10.987975767645224	2.113897733791225	0.681516299266583	Snx33	4.3285917326898895
chr12	82168016	82170516	7.28055062844627	0.9146762549129548	4.097613441679613	-2.1126262320927647	0.77677829596878	Sipa1l1	0.23122571684248214
chr2	178412524	178415024	4.102851735367511	21.03755386299796	12.570202799182736	2.1105884661279317	0.6736049687572055	Fam217b	4.318674146508551
chr2	31468207	31470707	2.4938902705175066	14.086014325659503	8.289952298088505	2.110305496371308	0.6991671144968414	Ass1	4.317827166170562
chr2	91236482	91238982	2.2927700874112564	13.17133807074655	7.732054079078903	2.105602298668987	0.7034720574944056	Ddb2	4.3037739333595315
chr8	12393295	12395795	3.78105944239751	19.57407185513724	11.677565648767374	2.105425100960053	0.6762116732097653	Sox1	4.303245358694006
chr7	44588664	44591164	9.613544752478775	44.6362012397522	27.124872996115485	2.1042721330294984	0.64558194414936	Kcnc3	4.299807680096127
chr2	93045667	93048167	0.6838086225612519	6.219798533408093	3.4518035779846725	2.100230405001466	0.8018981650860643	Prdm11	4.287778573330984
chr15	98165806	98168306	4.887220449481888	24.238920755193305	14.563070602337596	2.099991664261019	0.6644100284250896	Ccdc184	4.2870690798430156
chrX	48339358	48341858	1.970977794441256	11.707856062885822	6.839416928663539	2.0967109269965984	0.7118207860408364	Bcorl1	4.277331216228683
chr11	87590162	87592662	24.778006558690063	109.02940958562422	66.90370807215714	2.093676583006221	0.6296467374877573	Mtmr4	4.268344386332388
chr1	71652700	71655200	2.192209995858131	12.622532317798775	7.407371156828454	2.0933674477103743	0.7040502022316985	Fn1	4.26742987944838
chr10	87493160	87495660	4.344195955095012	21.769294866928327	13.056745411011669	2.091044800879612	0.6672833988605424	Ascl1	4.260565117418777
chr5	139148223	139150723	10.498473558146278	47.92903575743883	29.21375465779256	2.0892484982483923	0.6406325143370132	Dnaaf5	4.255263579988342
chr7	56016979	56019479	2.594450362070632	14.268949576642097	8.431699969356364	2.086757729804405	0.6922980690133974	Gm44510	4.24792333697612
chr11	46312359	46314859	0.4424644028337512	5.122187027512547	2.7823257151731493	2.085511402170284	0.8409731828229837	Cyfip2	4.244255189580683
chr7	45052381	45054881	1.6089614648500044	10.061438804042504	5.835200134446255	2.0839915143078627	0.7242662757439954	Prr12	4.239786195798969
chr15	79402803	79405303	1.3072811901906285	8.780892047164366	5.044086618677498	2.08377221223703	0.7408289569513017	Tmem184b	4.239141760764871
chr1	162477534	162480034	1.83019366626688	10.976115058955456	6.403154362611168	2.08118730389048	0.7141731149019906	Dnm3	4.23155319782492
chr12	21109748	21112248	2.3933301789643817	13.35427332172914	7.873801750346761	2.0807065770484847	0.6960388063035776	Asap2	4.230143418024224
chr8	94530990	94533490	2.091649904305006	12.073726564851004	7.082688234578005	2.0802215647227893	0.7046813533181546	Cpne2	4.228721546591137
chr1	63443891	63446391	1.2268331169481284	8.415021545199185	4.820927331073657	2.079970952382177	0.7455192678303857	Adam23	4.227987033937442
chr8	71270714	71273214	6.938646317165643	32.56247467490119	19.750560496033412	2.079884166645055	0.6486861059685289	Myo9b	4.2277327058052
chr7	25315164	25317664	9.291752459508777	42.440978227961104	25.86636534373494	2.077567928469096	0.6407785811407275	Megf8	4.220950552286655
chr4	48043153	48045653	9.010184203160025	41.25189909657426	25.131041649867143	2.0775476654022187	0.6414719163378707	Nr4a3	4.220891268238216
chr8	128357073	128359573	7.521894848173771	34.94063293767488	21.231263892924325	2.0763696605632243	0.6457161059224285	Nrp1	4.2174461874963045
chr10	117710258	117712758	2.4938902705175066	13.720143823694322	8.107017047105915	2.074885562719778	0.6923788051725154	Mdm2	4.213109938771492
chr10	78572500	78575000	1.5888494465393792	9.878503553059913	5.733676499799646	2.071097139646912	0.7228916827458091	Ilvbl	4.202061100000099
chr6	28831247	28833747	5.77214925514939	27.440287647388644	16.606218451269015	2.070250381514533	0.6524103743373139	Lrrc4	4.199595516262919
chr10	105571953	105574453	7.300662646756895	33.84302143177933	20.571842039268116	2.0695713160968245	0.6451138097978205	Gm15663	4.197619264215327
chr8	70439079	70441579	1.810081647956255	10.793179807972868	6.301630727964561	2.0692688120087825	0.71275980359755	Crtc1	4.196739200282643
chr19	5802172	5804672	6.214613657983142	29.26964015721456	17.74212690759885	2.068877478950235	0.6497255548701177	Malat1	4.19560098325161
chr6	22873502	22876002	2.3329941240325063	0.5488057529477729	1.4408999384901395	-2.0679345574958483	0.6191229256884805	Ptprz1	0.23850070609055446
chr13	54693407	54695907	16.95443143585692	74.27171189893193	45.61307166739442	2.0677678151384837	0.6282988446933195	Rnf44	4.19237513411905
chr9	61370366	61372866	6.657078060816893	31.098992667040463	18.87803536392868	2.0676621531055277	0.6473638314325364	Tle3	4.192068098573884
chr15	99457248	99459748	4.545316138201263	22.226632994384804	13.385974566293031	2.066438415885117	0.6604418964274192	Nckap5l	4.188513768291457
chr19	10948766	10951266	4.102851735367511	20.3058128590676	12.204332297217556	2.061871464667636	0.6638200570544189	Ccdc86	4.1752757015059805
chr14	78847178	78849678	2.131873940926256	12.073726564851004	7.10280025288863	2.061572378933485	0.6998544426109622	Vwa8	4.17441021300635
chr16	18629438	18631938	2.373218160653757	13.079870445255256	7.726544302954506	2.0614365273653754	0.6928486956651143	Sept5	4.174017147626901
chr4	65602986	65605486	2.534114307138757	13.720143823694322	8.12712906541654	2.05837115918618	0.6881907144895483	Astn2	4.165157814494079
chr8	92355625	92358125	24.15453399106069	103.72428730712907	63.93941064909488	2.0577056982483577	0.6222277661640815	Irx5	4.1632370269449455
chr3	107517518	107520018	0.8447047690462522	6.67713666086457	3.7609207149554114	2.057178387368071	0.7753994744724984	Slc6a17	4.16171562500692
chr4	133009260	133011760	2.232434032479381	12.439597066816184	7.336015549647782	2.0557970523329034	0.6956884813873432	Ahdc1	4.157732820461484
chr4	116017426	116019926	1.2871691718800036	8.50648917069048	4.896829171285242	2.055349560066577	0.7371423166182928	Faah	4.1564433831872405
chr17	56584085	56586585	3.4793791677381343	17.561784094328733	10.520581631033432	2.05096468713579	0.6692788203387234	Safb2	4.14382962443019
chr1	93510079	93512579	5.028004577656263	23.964517878719416	14.49626122818784	2.050126627605209	0.6531516300299999	Farp2	4.141423178617728
chr6	83439755	83442255	7.039206408718769	32.2880717984273	19.66363910357304	2.049880307499393	0.6420191414396081	B230319C09Rik	4.140716148589661
chr15	89170620	89173120	0.7240326591825019	6.128330907916798	3.4261817835496498	2.047777206149027	0.7886765195417106	Plxnb2	4.134684380803375
chr3	105452455	105454955	0.9251528422887524	6.951539537338457	3.938346189813605	2.046261225629194	0.7650910311841991	Kcnd3	4.130341946193283
chr7	78893854	78896354	3.8011714607081353	0.9146762549129548	2.357923857810545	-2.0432142682284122	0.6120840578108069	Aen	0.24262258060180406
chr2	70506819	70509319	3.238034948010634	16.464172588433186	9.85110376822191	2.0429309031071887	0.6713023206134506	Erich2os	4.120818445971287
chr7	19074227	19076727	7.642566958037521	1.0976115058955458	4.370089231966533	-2.042712371551324	0.7488354475998601	Dmwd	0.24270700083437405
chr15	25620525	25623025	8.768839983432525	39.239611335765765	24.004225659599143	2.042357208242867	0.6346959861241799	Myo10	4.119180107772282
chr10	9674708	9677208	1.6089614648500044	9.69556830207732	5.652264883463662	2.0354656008206358	0.7153421684894488	Samd5	4.099550126046894
chr8	13905803	13908303	2.4134421972750064	12.98840281976396	7.700922508519484	2.0349320197816327	0.6866034952818926	Fbxo25	4.098034186994898
chr2	180587245	180589745	3.9821796255037607	19.39113660415464	11.6866581148292	2.033093251596253	0.6592542036931179	Ogfr	4.092814417965277
chr6	85069013	85071513	2.3329941240325063	12.622532317798775	7.477763220915641	2.031104234401307	0.6880090937478447	Exoc6b	4.087175617734727
chr6	141247269	141249769	2.272658069100632	0.5488057529477729	1.4107319110242025	-2.0302959885669565	0.6109779975492753	Pde3a	0.2448048441911156
chr19	28833049	28835549	2.272658069100632	0.5488057529477729	1.4107319110242025	-2.0302959885669565	0.6109779975492753	Slc1a1	0.2448048441911156
chr7	28177469	28179969	2.695010453623757	14.086014325659503	8.39051238964163	2.0295613499734864	0.6788026370176345	Dyrk1b	4.0828069406040255
chr17	62880817	62883317	3.962067607193136	19.20820135317205	11.585134480182592	2.025927622314526	0.6580041764754129	Efna5	4.072536481340508
chr14	70519760	70522260	7.200102555203769	32.3795394239186	19.789820989561186	2.0252501901760755	0.6361714156483927	Bmp1	4.070624629290277
chr7	109703105	109705605	3.941955588882511	19.02526610218946	11.483610845535985	2.018667462767586	0.6567320469227792	St5	4.052093496598505
chr10	128525359	128527859	9.59343273416815	41.70923722403074	25.651334979099445	2.011377970850541	0.6260064927620794	Esyt1	4.03167115851654
chr7	31126445	31128945	1.7899696296456298	10.244374055025094	6.017171842335362	2.0108820295577288	0.7025230994647956	Scn1b	4.030285468180278
chr17	57031007	57033507	31.97810911389384	131.8963159584481	81.93721253617097	2.010720526404528	0.6097242251220446	Khsrp	4.029834321290976
chr14	67933072	67935572	3.278258984631884	16.1897697119593	9.734014348295592	2.0064544935582864	0.6632161339267082	Dock5	4.017935747627108
chr11	77491562	77494062	1.87041770288813	10.51877693149898	6.194597317193555	2.004654940831952	0.6980566117354151	Git1	4.012927080232653
chr7	97079586	97082086	1.1664970620162531	7.683280541268821	4.4248888016425365	2.002875915315507	0.7363782200395083	Gab2	4.007981683200492
chr3	88774664	88777164	0.2212322014168756	0.9146762549129548	0.5679542281649153	1.999606019975628	0.6104752981033587	Syt11	3.9989078045661453
chr2	156838007	156840507	1.126273025395003	7.50034529028623	4.313309157840616	1.9991945868684668	0.7388842338491564	Tgif2	3.9977675438492195
chr11	69605442	69607942	5.349796870626265	24.3303883806846	14.840092625655432	1.9960868514203889	0.6395038086637289	Atp1b2	3.9891651491815874
chr15	73645262	73647762	6.516293932642518	28.903769655249373	17.710031793945944	1.9922339702581568	0.6320563391156605	Slc45a4	3.9785258430860817
chr2	154569392	154571892	5.872709346702516	26.3426761414931	16.107692744097807	1.9922035995757867	0.6354096492898155	E2f1	3.9784420906162645
chr8	84147436	84149936	2.654786417002508	13.537208572711732	8.09599749485712	1.9918912665644488	0.6720865565127797	Cc2d1a	3.977580879988741
chr5	135394046	135396546	1.0056009155312526	4.024575521617002	2.5150882185741272	1.990083294653007	0.6001727064264347	Pom121	3.9725993349528905
chr13	112462070	112464570	3.258146966321259	15.915366835485417	9.586756900903335	1.9900368153552217	0.6601408588952276	Il6st	3.972471351804728
